text,category,document_id,source_file
"

Well, it's been a while since this was discussed so i take the liberty of
reprinting (without permission, so sue me) Eric Haines reprint of the very
interesting discussion of this topic...

                /Jonas

                         O /         \ O
------------------------- X snip snip X ------------------------------
                         O \         / O

""Give a man a fish, and he'll eat one day.
Give a man a fishing rod, and he'll laze around fishing and never do anything.""

With that in mind, I reprint (without permission, so sue me) relevant
information posted some years ago on this very problem.  Note the early use of
PostScript technology, predating many of this year's papers listed in the
April 1st SIGGRAPH Program Announcement posted here a few days ago.

-- Eric


Intersection Between a Line and a Polygon (UNDECIDABLE??),
	by Dave Baraff, Tom Duff

	From: deb@charisma.graphics.cornell.edu
	Newsgroups: comp.graphics
	Keywords: P, NP, Jordan curve separation, Ursyhon Metrization Theorem
	Organization: Program of Computer Graphics


I think that this is a very difficult problem.  To start with, lines and
polygons are semi-algebraic sets which both contain uncountable number of
points.  Here are a few off-the-cuff ideas.

First, we need to check if the line and the polygon are separated.  Now, the
Jordan curve separation theorem says that the polygon divides the plane into
exactly two open (and thus non-compact) regions.  Thus, the line lies
completely inside the polygon, the line lies completely outside the polygon,
or possibly (but this will rarely happen) the line intersects the polyon.

Now, the phrasing of this question says ""if a line intersects a polygon"", so
this is a decision problem.  One possibility (the decision model approach) is
to reduce the question to some other (well known) problem Q, and then try to
solve Q.  An answer to Q gives an answer to the original decision problem.

In recent years, many geometric problems have been successfully modeled in a
new language called PostScript.  (See ""PostScript Language"", by Adobe Systems
Incorporated, ISBN # 0-201-10179-3, co. 1985).

So, given a line L and a polygon P, we can write a PostScript program that
draws the line L and the polygon P, and then ""outputs"" the answer.  By
""output"", we mean the program executes a command called ""showpage"", which
actually prints a page of paper containing the line and the polygon.  A quick
examination of the paper provides an answer to the reduced problem Q, and thus
the original problem.

There are two small problems with this approach. 

	(1) There is an infinite number of ways to encode L and P into the
	reduced problem Q.  So, we will be forced to invoke the Axiom of
	Choice (or equivalently, Zorn's Lemma).  But the use of the Axiom of
	Choice is not regarded in a very serious light these days.

	(2) More importantly, the question arises as to whether or not the
	PostScript program Q will actually output a piece of paper; or in
	other words, will it halt?

	Now, PostScript is expressive enough to encode everything that a
	Turing Machine might do; thus the halting problem (for PostScript) is
	undecidable.  It is quite possible that the original problem will turn
	out to be undecidable.


I won't even begin to go into other difficulties, such as aliasing, finite
precision and running out of ink, paper or both.

A couple of references might be:

1. Principia Mathematica.  Newton, I.  Cambridge University Press, Cambridge,
   England.  (Sorry, I don't have an ISBN# for this).

2. An Introduction to Automata Theory, Languages, and Computation.  Hopcroft, J
   and Ulman, J.

3. The C Programming Language. Kernighan, B and Ritchie, D.

4. A Tale of Two Cities. Dickens, C.

--------

From: td@alice.UUCP (Tom Duff)
Summary: Overkill.
Organization: AT&T Bell Laboratories, Murray Hill NJ

The situation is not nearly as bleak as Baraff suggests (he should know
better, he's hung around The Labs for long enough).  By the well known
Dobbin-Dullman reduction (see J. Dullman & D. Dobbin, J. Comp. Obfusc.
37,ii:  pp. 33-947, lemma 17(a)) line-polygon intersection can be reduced to
Hamiltonian Circuit, without(!) the use of Grobner bases, so LPI (to coin an
acronym) is probably only NP-complete.  Besides, Turing-completeness will no
longer be a problem once our Cray-3 is delivered, since it will be able to
complete an infinite loop in 4 milliseconds (with scatter-gather.)

--------

From: deb@svax.cs.cornell.edu (David Baraff)

Well, sure its no worse than NP-complete, but that's ONLY if you restrict
yourself to the case where the line satisfies a Lipschitz condition on its
second derivative.  (I think there's an '89 SIGGRAPH paper from Caltech that
deals with this).

--",comp.graphics,comp.graphics_805,sklearn.fetch_20newsgroups
"
Sorry to split hairs, but I just read in ""The making of the atomic
bomb""(*) that teflon was developed during world war 2.  A sealant was
needed for the tubing in which uranium hexafluoride passed as it was
gradually enriched by difussion.  UF6 is very corrosive, and some very
inert yet flexible material was needed for the seals.


Alejo Hausner (hausner@qucis.queensu.ca)",sci.space,sci.space_806,sklearn.fetch_20newsgroups
"
No, they fold on the dotted line.  Look at pictures of carriers with loads of
a/c on the deck, wings all neatly folded.",sci.space,sci.space_807,sklearn.fetch_20newsgroups
"JOB 26:7  He stretcheth out the north over the empty  place,  and
hangeth the earth upon nothing.",talk.religion.misc,talk.religion.misc_808,sklearn.fetch_20newsgroups
"	Personally, I think it was Mrs. O'Leary's cow that knocked over that
lantern...

:*)",talk.religion.misc,talk.religion.misc_809,sklearn.fetch_20newsgroups
"


[...]

Note that I _never_ said that depression and the destruction of the
nuclear family is due _solely_ to extra-marital sex.  I specifically
said that it was ""a prime cause"" of this, not ""the prime cause"" or ""the
only cause"" of this -- I recognize that there are probably other factors
too, but I think that extra-marital sex and subsequent destabilization
of the family is probably a significant factor to the rise in
psychological problems, including depression, in the West in the 20th
century.",alt.atheism,alt.atheism_810,sklearn.fetch_20newsgroups
"


	Who does the categorizing?

	
---  

  "" I'd Cheat on Hillary Too.""",alt.atheism,alt.atheism_811,sklearn.fetch_20newsgroups
"
Any suggestions as to what a better solution might be?  I realize the
off-hand nature of the numbers I used.  And I can't answer as to what
an acceptable loss rate is.  However,  as I said in another post,  I
despise the idea of supporting criminals for life.  It's the economics
of the situation that concern me most.  The money spent feeding, clothing,
housing and taking care of people who have demonstrated that they are
unfit to live in society could go to a number of places,  all of which
I, and probably others,  would consider far more worthwhile and which
would enrish the lives of all Americans.  Give people jobs,  give the
homeless shelter.  Any number of things.

Clyde

",alt.atheism,alt.atheism_812,sklearn.fetch_20newsgroups
"

Well, yes.  This is the real mystery of the matter, and why I am rather
dubious of a lot of the source theories.

There are a number of places where the Masoretic Text (MT) of the OT is
obscure and presumably corrupted.  These are reproduced exactly from copy to
copy.  The DSS tend to reflect the same ""errors"".  This would appear to tell
us that, at least from some point, people began to copy the texts very
exactingly and mechanically.  The problem is, we don't know what they did
before that.  But it seems as though accurate transmission begins at the
point at which the texts are perceived as texts.  They may be added to (and
in some situations, such as the end of Mark, material is lost), but for the
most part there are no substantial changes to the existing text.

You're basically trying to make a mountain out of a molehill.  Some people
like to use the game of ""telephone"" as a metaphor for the transmission of
the texts.  This clearly wrong.  The texts are transmitted accurately.",alt.atheism,alt.atheism_813,sklearn.fetch_20newsgroups
"I have an addition to the FAQ regarding ""why are there no atheist
hospitals.""

If I recall correctly, Johns Hopkins was built to provide medical
services without the ""backing"" of a religious group...thus making it a
hospital ""dedicated to the glory of [weak] atheism.""

Might someone check up on this?
",alt.atheism,alt.atheism_814,sklearn.fetch_20newsgroups
"
Some people might think it takes faith to be an atheist... but faith in
what?  Does it take some kind of faith to say that the Great Invisible Pink
Unicorn does not exist?  Does it take some kind of faith to say that Santa
Claus does not exist?  If it does (and it may for some people I suppose) it
certainly isn't as big a leap of faith to say that these things (and god)
DO exist.  (I suppose it depends on your notion and definition of ""faith"".)

Besides... not believing in a god means one doesn't have to deal with all
of the extra baggage that comes with it!  This leaves a person feeling
wonderfully free, especially after beaten over the head with it for years!
I agree that religion and belief is often an important psychological healer
for many people and for that reason I think it's important.  However,
trying to force a psychological fantasy (I don't mean that in a bad way,
but that's what it really is) on someone else who isn't interested is
extremely rude.  What if I still believed in Santa Claus and said that my
belief in Santa did wonderful things for my life (making me a better
person, allowing me to live without guilt, etc...) and then tried to get
you to believe in Santa too just 'cuz he did so much for me?  You'd call
the men in white coats as soon as you could get to a phone.
",alt.atheism,alt.atheism_816,sklearn.fetch_20newsgroups
"Try spectrum.xerox.com [192.70.225.78] in /pub/map/dem.

",comp.graphics,comp.graphics_818,sklearn.fetch_20newsgroups
"I have some color gifs which I would like to archive in a much smaller
size using a grayscale palette of 16 shades. The quantization to 16 grays
introduces some ugly bands in the pictures, which can be nicely eliminated
by dithering. Up to now I have used XV to process the images, but now I
would like to automate the procedure.

The problem is that XV can't (I think) convert images automatically, and the
obvious alternative PNMPLUS (PPMQUANT and PNMDITHER) don't even get close to
XV's quality. PNMDITHER apparently dithers in RGB, even though the images
are in grayscale. The dithering routine in XV seems to use the natural image
colors for the dither. Is this or any similar routine available in the
public domain? If so, where?  ",comp.graphics,comp.graphics_819,sklearn.fetch_20newsgroups
"

First of all as far as I know, only male homosexuality is explicitly
mentioned in the bibles, so you're off the hook there, I think. In
any event, there are *plenty* of people in many denominations who
do not consider a person's sexual identification of gay/lesbian/bisexual
as an ""immoral lifestyle choice""


This is another misconception. You are not being told the whole story.

My former minister is a lesbian, and I know personally and
professionally several openly gay and lesbian ministers. I am
a Unitarian-Universalist and like most others in my denomination,
am pro-choice. You needn't go looking to the Unitarian Universalists
(which is a liberal religion) for acceptance of your sexual
identification and pro-choice views, however; there are many of us
who believe in spirituality AND freedom of conscience.

Good Luck on your journey!
",talk.religion.misc,talk.religion.misc_821,sklearn.fetch_20newsgroups
"
Knowing Keith, I expect he'll bring the leather accessories.

Better oil it well.  Leather cracks when it dries.",alt.atheism,alt.atheism_822,sklearn.fetch_20newsgroups
"
I used this combination for a while - A QCR-Z recorder,
I think - and as far as I remember Corel can EXPORT in
SCODAL (.scd) format.  Just select 'EXPORT' on the main
file menu.  This may not be implemented in earlier versions,
of course, in which case you're on your own!!!

Also, I seem to think that the s/w for the QCR-Z (at the time)
did strange (and very undesirable) things if ANY part of the
pic was outside the screen area on Corel.  I once spent an
afternoon painfully discovering that ONE pixel had somehow
strayed off-screen, causing my whole slide to be blank!!!

The QCR-Z also couldn't handle grad-fill over grad-fill -
so if you use a graduated colour background, if you then
grad-fill an object on top of this, the fill appears on the
final slide as a circle (I think) and TOTALLY IGNORES the
shape of the object being filled!!!

Of course, if the recorder isn't a QCR, you can ignore all
this and feel suitably :-)",comp.graphics,comp.graphics_823,sklearn.fetch_20newsgroups
"Hi! Everyone,

I don't clearly understand 'occlusion' in computer graphics.
Would you please give me an explanation?

BTW, what's the difference between 'occluded surface' and opaque surface?

Thanks in advance.",comp.graphics,comp.graphics_824,sklearn.fetch_20newsgroups
"
I've done all those things, and I've regretted it, and I learned 
a lesson or two. So far an aspirin, a good talk with your wife,
or a one week vacation has cured me -- no need for group therapy
or strange religions!

Cheers,
Kent",talk.religion.misc,talk.religion.misc_825,sklearn.fetch_20newsgroups
"
Or just use the URT tool: rastorle.


Yes, both it and the newer xli can.",comp.graphics,comp.graphics_827,sklearn.fetch_20newsgroups
"
Dan Johnson-

You don't know me, but take this hand anyway.  Bravo for GO(DS) = 0. 
Beautiful!  Simply beautiful!",alt.atheism,alt.atheism_828,sklearn.fetch_20newsgroups
,alt.atheism,alt.atheism_831,sklearn.fetch_20newsgroups
"
It sounds to me like it's just SCREAMING OUT for parody.  Give a copy to your
friendly neighbourhood SubGenius preacher; with luck, he'll run it through the
mental mincer and hand you back an outrageously offensive and gut-bustingly
funny parody you can paste over the originals.

I can see it now:

                               The Stool Scroll
         Thoughts on Religion, Spirituality, and Matters of the Colon

                       (You can use this text to wipe)
",alt.atheism,alt.atheism_832,sklearn.fetch_20newsgroups
"
In the hands of a defender, a .357 _is_ a miracle from God.  He helps those 
who help themselves.  Or haven't you ever heard that one before?",talk.religion.misc,talk.religion.misc_833,sklearn.fetch_20newsgroups
"
1) Well, Mr Koresh allowed other children and adults to leave the compound
during the course of the siege; why didnt these children leave then?
I dont know myself, and certainly havent heard any answers on this here.

2) Yes, one simple non-action, ie NOT attacking the compound with
modified tanks, would have prevented this tragedy. I bet you blamed
the MOVE people for the deaths that occurred in adjacent row
houses in Philadelphia, not the government which dropped the
firebomb, right?

",talk.religion.misc,talk.religion.misc_834,sklearn.fetch_20newsgroups
"
Where does it say in the bible that Christians are supposed to persecute
Jews?  Isn't it love your enemies instead?  They may say they are ""Christian""
but do their actions speak differently?  Do you believe what everyone tells
you?  I don't.  I came to believe in God by my own investigation and conclusions.
And ultimately by my own choice.  Salvation, however, was granted only through
the grace of God.


To be a Christian is to model oneself after Jesus Christ as implied by the
very name Christian.  If you say you believe in your head but do not feel in
your heart, what does that say of your belief?


White supremists and Neo-Nazis are NOT any brand of Christian.

""If you hate your whom you can see then how can you love God whom you cannot
 see?""

What does this belief entail?  Believing in Christ and having your sins
forgiven in His name does NOT give a Christian a free licence to sin.  To
repent of a sin is to ask forgiveness of that sin and TRY NOT to do it
again.  I am a Christian, but if you lump me in with racists and accuse me
of being such, then are you not pre-judging me?  BTW, I am of Chinese racial
background and I know what it is to be part of a visible minority in this
country.  I don't think that I would be favourably looked upon by these
White supremist ""Christians"" as you call them.

Anyone can say what they believe, but if they don't practice what they preach,
then their belief is false.  Do you concur?
 

Nazis and racists in general are the ones that come to my immediate attention.
What I believe is that such people may be using the bible to mask their racial
intolerance and bigotry.  They can do as they do and hide behind Christianity
but I tell you that Jesus would have nothing to do with them.


No arguement there.


The only point I'm trying to make is that those who call themselves Christian
may not be Christian.  I ask that you draw your own conclusions by what they
do and what they say.  If they are not modelled after the example of Jesus
Christ then they are NOT Christian.  If they have not repented of their sins
and accepted Jesus Christ as their personal Lord and Saviour then they are 
NOT Christian.  These are the only criteria to being a Christian.

May God be with you,",talk.religion.misc,talk.religion.misc_836,sklearn.fetch_20newsgroups
"
Contradicting itself on facts, for example.",talk.religion.misc,talk.religion.misc_837,sklearn.fetch_20newsgroups
"Tony   

I appreciate the narrow-mindedness of the view expressed in
the text you quoted.  I also appreciate your being amused
by such determined ignorance.  Without taking anything away
from your mirth, I want to say that these views sadden me.
I can only hope that that sort of narrow-mindedness will
die with the generations that have promoted it.  Teach 
your children well.

<wet blanket mode off>

Pax.

John

",talk.religion.misc,talk.religion.misc_838,sklearn.fetch_20newsgroups
"Is there evidence independent of the FBI that indicates that the Branch
Davidians set the fire?  What have the survivors said?  Did the press see
anything?

There is, unfortunately, precedent for the U.S. government saving children by
roasting them alive.  (There is precedent for religious self-imolation
as well.)",talk.religion.misc,talk.religion.misc_840,sklearn.fetch_20newsgroups
"[ . . .]

I am a relativist who would like to answer your question, but the way you
phrase the question makes it unanswerable.  The concepts of ""right""
and ""wrong"" (or ""correct/incorrect"" or ""true/false"") belong to the
domain of epistemological rather than moral questions.  It makes no
sense to ask if a moral position is right or wrong, although it is
legitimate to ask if it is good (or better than another position).

Let me illustrate this point by looking at the psychological derivatives
of epistemology and ethics:  perception and motivation, respectively.
One can certainly ask if a percept is ""right"" (correct, true,
veridical) or ""wrong"" (incorrect, false, illusory).  But it makes little
sense to ask if a motive is true or false.  On the other hand, it is
strange to ask whether a percept is morally good or evil, but one can
certainly ask that question about motives.

Therefore, your suggested answers (a)-(c) simply can't be considered:
they assume you can judge the correctness of a moral judgment.

Now the problem with (d) is that it is double-barrelled:  I agree with
the first part (that the ""rightness"" of a moral position is a
meaningless question), for the reasons stated above.  But that is
irrelevant to the alleged implication (not an implication at all) that
one cannot feel peace is better than war.  I certainly can make
value judgments (bad, better, best) without asserting the ""correctness""
of the position.

Sorry for the lengthy dismissal of (a)-(d).  My short (e) answer is
that when two individuals grotesquely disagree on a moral issue,
neither is right (correct) or wrong (incorrect).  They simply hold
different moral values (feelings).",alt.atheism,alt.atheism_841,sklearn.fetch_20newsgroups
"I am looking for Super 8mm Projector with SOUNDS.
If anybody out there has one for sale, send email with
the name of brand, condition of the projector, and price
for sale to kimd@rpi.edu
(IT MUST HAVE SOUND CAPABILITY)",comp.graphics,comp.graphics_842,sklearn.fetch_20newsgroups
"
If I remember correctly Prometheus books have this one in stock,
so just call them and ask for the book.

Cheers,
Kent",alt.atheism,alt.atheism_845,sklearn.fetch_20newsgroups
"

You appear to be stunningly ignorant of the underlying concept of health
insurance.
",talk.religion.misc,talk.religion.misc_847,sklearn.fetch_20newsgroups
" 
(Deletion)
 ",alt.atheism,alt.atheism_848,sklearn.fetch_20newsgroups
"Does anyone know of any c or c++ libraries for preparing
and displaying quickly pages of mixed text, mathematical equations,
and graphics (circles,ellipses,etc) on the vdu? The maths wouldnt
need to be up to TeX quality, but it would be useful to be scaleable.
The main thing would be to be able to generate the display quickly
from a minimum set of formatting code.
Thanks,
Ed Campbell
",comp.graphics,comp.graphics_849,sklearn.fetch_20newsgroups
"

Sorry, I don't follow your reasoning.  You are proposing to punish people
*before* they commit a crime?  What justification do you have for this?",alt.atheism,alt.atheism_851,sklearn.fetch_20newsgroups
"
Never claimed it is a bug.



Never claimed it is a bug.



I guess I edited my note on this away from the article I posted to
many newsgroups.

I wrote something about making color modifications quickly
with 8bit quantized images and only at the saving the image to file
process we have to make the modifications to the 24bit image.
This makes sense, because the main use of XV is only viewing images.

Doing many changes to image, we should keep all modifications
in a buffer; and then before making the operations to 24bit image,
we should simplify the operation list for unnecessary operations.



Never claimed it is a bug.
I tried kept sure I don't claim that JPEG is noting else than
a compression algorithm, because I know what the JPEG is.
(You propably misunderstood what I wrote as you have done in many
places so far.)

You also missed what is (were) wrong with XV. However, I did wrote it.
",comp.graphics,comp.graphics_852,sklearn.fetch_20newsgroups
"

Which distance? The distance between one point (t = ti) on the first curve
and a point on the other curve with same parameter (u = ti)?",comp.graphics,comp.graphics_853,sklearn.fetch_20newsgroups
"Hi.  I'm writing a program to convert .dxf files to a database
format used by a 3D graphics program I've written.  My program stores
the points of a polygon in CCW order.  I've used 3D Concepts a 
little and it seems that the points are stored in the order
they are drawn.

Does the DXF format have a way of indicating which order the 
points are stored in, CW or CCW?  Its easy enough to convert,
but if I don't know which way they are stored, I dont know 
which direction the polygon should be visible from.

If DXF doesn't handle this, can anyone recommend a workaround?
The best I can think of is to create two polygons for each one
in the DXF file, one stored CW and the other CCW.  But that
doubles the number of polygons and decreases speed...

Thanks in advance for any help,",comp.graphics,comp.graphics_854,sklearn.fetch_20newsgroups
"	I heard that there is a VESA driver for the XGA-2 card available on 
compuserve. I just got this card, and I am wondering if this driver is 
available on a FTP site anywhere. My news service has beeen erratic lately so
please E-Mail me at:
				walsh@stolaf.edu
	Thanks in advance. 
",comp.graphics,comp.graphics_855,sklearn.fetch_20newsgroups
"acooper@mac.cc.macalstr.edu (Turin Turambar, ME Department of Utter Misery)
said re. Dan Schaertel's article [if I followed the quoting right]:




I think it may also be worthwhile pointing out that if we
take the appellation `Rabbi' seriously then Jesus had a full
grasp of contemporary `scripture'

Mat21:42 Jesus saith unto them, Did ye never read in the scriptures...

Mat22:29 Jesus answered and said unto them, Ye do err, not knowing
Mat22:29 the scriptures, nor the power of God.

Following from this, he would have been in a wonderful
position to fulfil prophesies, and the NT says as much:

Mat26:54 But how then shall the scriptures be fulfilled,
Mat26:54 that thus it must be?

Mat26:56 But all this was done, that the scriptures of the
Mat26:56 prophets might be fulfilled. Then all the disciples
Mat26:56 forsook him, and fled.

If the books comprising the referred-to `scripture' had not
been accessible then it probably would be a different
matter.",alt.atheism,alt.atheism_856,sklearn.fetch_20newsgroups
" 
(deletion)",alt.atheism,alt.atheism_857,sklearn.fetch_20newsgroups
": We are interested in purchasing a grayscale printer that offers a good
: resoltuion for grayscale medical images.  Can anybody give me some
: recommendations on these products in the market, in particular, those
: under $5000?

: Thank for the advice.",comp.graphics,comp.graphics_861,sklearn.fetch_20newsgroups
"
Throw away the FAQ.   We can all just ask Mr O'Dwyer, since he can
define the thing that the rest of us only talk about.",alt.atheism,alt.atheism_862,sklearn.fetch_20newsgroups
"





I agree fully with the above statement and is *precisely* what I meant
by my previous statements about Islam not being anarchist and the
law not being _enforcible_ despite the _law_ being applicable. 




I disagree with this conclusion about the _applicability_ of the 
Islamic law to all muslims, wherever they may be. The above conclusion 
does not strictly follow from the foregoing, but only the conclusion 
that the fatwa cannot be *enforced* according to Islamic law. However, 
I do agree that the punishment cannot be applied to Rushdie even *were*
it well founded.



Certainly putting a price on the head of Rushdie in Britain is a criminal 
act according to Islamic law. 



Yes.



",alt.atheism,alt.atheism_864,sklearn.fetch_20newsgroups
"Just to remark that I have heard that David Koresh has risen from 
the dead.  I dont know if it is true or not, but this is what I have
been told.  What do you guys think?",talk.religion.misc,talk.religion.misc_865,sklearn.fetch_20newsgroups
"who: kmr4@po.CWRU.edu (Keith M. Ryan)
what: <kmr4.1426.733987668@po.cwru.edu>
with: rush@leland.Stanford.EDU 
what: <1993Apr5.050524.9361@leland.Stanford.EDU>
 
 
KR> ""Sadly yes. Don't loose any sleep over Old 'Zlumber. Just
KR> have some fun with him, but he is basically harmless. 
KR> At least, if you don't work in NY city.""
 
I don't find it hard to believe that ""Ole 'Zlumber"" really believes
the hate and ignorant prattle he writes. The frightening thought is,
there are people even worse than he! To say that feminism equals
""superiority"" over men is laughable as long as he doesn't then proceed
to pick up a rifle and start to shoot women as a preemptive strike---
aka the Canada slaughter that occured a few years ago. But then, men
killing women is nothing new. Islamic Fundamentalists just have a
""better"" excuse (Qu'ran).
 
    from the Vancouver Sun, Thursday, October 4, 1990
    by John Davidson, Canadian Press
 
    MONTREAL-- Perhaps it's the letter to the five-year old
    daughter that shocks the most.
 
    ""I hope one day you will be old enough to understand what
    happened to your parents,"" wrote Patrick Prevost. ""I loved
    your mother with a passion that went as far as hatred.""
 
    Police found the piece of paper near Prevost's body in his
    apartment in northeast Montreal.
 
    They say the 39-year-old mechanic committed suicide after
    killing his wife, Jocelyne Parent, 31.
 
    The couple had been separated for a month and the woman had
    gone to his apartment to talk about getting some more money
    for food. A violent quarrel broke out and Prevost attacked
    his wife with a kitchen knife, cutting her throat, police said.
 
    She was only the latest of 13 women slain by a husband or
    lover in Quebec in the last five weeks.
 
    Five children have also been slain as a result of the same
    domestic ""battles.""
 
    Last year in Quebec alone, 29 [women] were slain by their
    husbands. That was more than one-third of such cases across
    Canada, according to statistics from the Canadian Centre for
    Justice. [rest of article ommited]
 
Then to say that women are somehow ""better"" or ""should"" be the
one to ""stay home"" and raise a child is also laughable. Women
have traditionally done hard labor to support a family, often 
more than men in many cultures, throughout history. Seems to me
it takes at least two adults to raise a child, and that BOTH should
stay home to do so!",alt.atheism,alt.atheism_866,sklearn.fetch_20newsgroups
"I have a small program to extract a 640x480 image from a vga 16 color screen,
and store that image in a TIFF file.  I need to insert the image into a
sales brochure, which I then need printed in 4 color.  On a mac, I would
use Photoshop to separate the image into 5 EPS files, and then pull it into
quark express, then get it printed to film on a lintronix at a service bureau.

However, I don't have a mac, but I do have windows.  What would I need to 
do this type of operation in the windows 3.1 environment?  Are there any
separation programs available on the net?  Is there a good page layout program
that I should look into?

Thanks in advance.

",comp.graphics,comp.graphics_867,sklearn.fetch_20newsgroups
"

Actually, IFF is a *format standard*.  It is not a picture file format, sound
file format, but there exist several formats that use the IFF standard.  The
IFF picture standard used by mostly everybody is a FORM ILBM (or just ILBM).
The only 3D IFF specification I know of is TDDD, which is used by Imagine and
it's predecessor, Turbo Silver.   It is possible that some of the other Amiga
packages use another *IFF* spec, but I don't know of any.  Lightwave will load
TDDD FORM's I believe.
",comp.graphics,comp.graphics_868,sklearn.fetch_20newsgroups
"DROPLET VOL 1, No 11, Part 3

D R O P L E T
From The Vast Ocean Of The Miraculous Qur'an

Translations from the Arabic and Turkish Writings of 
Bediuzzaman Said Nursi, The Risale-i Noor

VOL 1, No 11, Part 3
------------------------------------------------------------------
   		 NINETEENTH LETTER  

		 MU'JIZAT-I AHMEDIYE RISALESI 
A TREATISE ON THE MIRACLES OF MUHAMMED SAW, Part 3       

(continued from Droplet Vol 1, No 11, Part 2)

   THIRD SIGN:  The miracles of Muhammad (SAW)
are extremely varied.  Because his messengership is
universal, he has been distinguished by  miracles that
relate to almost all species of creation.
    Just as the supreme aide of a renowned ruler, arriving
with many gifts in a city where various people live, will be
welcomed by a representative of each people who
acclaims him and bids him welcome in his own language
so, too, when the supreme messenger of the Monarch of
Pre- and  Post-Eternity  (Ezel and Ebed  Sultani) honored the
universe by coming as an envoy to the inhabitants of the
earth, and brought with him the light of truth and spiritual
gifts sent by the Creator of the universe and derived from
the realities of the whole universe, each species of
creation -from water, rocks, trees, animals and human
beings to the moon, sun and stars- welcomed him and
acclaimed his prophethood, each in its own language, and
each bearing one of his miracles.
    Now it would require a voluminous work to mention all
his miracles.  As the punctilious scholars have written
many volumes concerning the proofs of His prophethood,
here we will briefly point out only the general category
into which fall fhe miracles that are definite and accepted
as accurate reports.
    The evidences of the prophethood of Muhammad
(SAW) fall into two main categories:  

    The first is called irhasat and includes the paranormal 
events that happened at the time of his birth, or before his 
declaration of prophethood.  

    The second group pertains to all the remaining evidences 
of the prophethood, and contains two subdivisions: 

    1) Those wonders that were manifested after
his departure from this world in order to confirm his
prophethood, and 
	2) Those that he exhibited during the era
of his prophethood.  The latter has also two parts:  
	2.1) The evidences of his prophethood that became manifest
in his own personality, his inner and outer being, his moral
conduct and perfection, and 
    2.2) The miracles that: related to substantial matters.  
The last part again has two branches:  
	2.2.1) Those concerning the Qur'an and spirituality, and 
	2.2.2) Those relating to matter and creation.  This last 
branch is again divided into two categories:  
	2.2.2.1) The first involves the paranormal happenings 
that occured during his mission either to break the 
stubbornness of the unbelievers, or to augment the
faith of the belivers.  This category has twenty different
sorts, such as the splitting of the moon, the flowing of
water from the fingers, the satisfying of large numbers with
a little food, and the speaking of trees, rocks and animals
Each of these sons has also many instances, and thus
has, in meaning, the strength of confirmation by
consensus.  
	2.2.2.2)  As for the second category, this
includes events lying in the future that occured as he had
predicted upon Allah (SWT)'s instructions.  Now starting
from the last category, we will summarize a list of them.(1)

(1) Unfonunately, I could not write as I had intended
without choice, I wrote as my head dictated, and I could
not completely conform to the order of this classification.
",talk.religion.misc,talk.religion.misc_869,sklearn.fetch_20newsgroups
"Please help with MPEG description or sources:decoders &
encoders. Great thanks in advance.
",comp.graphics,comp.graphics_870,sklearn.fetch_20newsgroups
"

	A human has greater control over his/her actions, than a 
predominately instictive tiger.

	A proper analogy would be:

	If you are thrown into a cage with a person and get mauled, do you 
blame that person?

	Yes. [ providing that that person was in a responsible frame of 
mind, eg not clinicaly insane, on PCB's, etc. ]

---

        ""One thing that relates is among Navy men that get tatoos that 
        say ""Mom"", because of the love of their mom.  It makes for more 
        virile men.""

        Bobby Mozumder  ( snm6394@ultb.isc.rit.edu )
        April 4, 1993",alt.atheism,alt.atheism_871,sklearn.fetch_20newsgroups
